"scenario_id","n","p","rho","error","method","median_beta_mse","trace_var_slope","bias2","variance","emse","sign_flip_rate","rank_kendall","median_signal_rmse","median_test_rmse","ratio_ols_med","ratio_ols_lo","ratio_ols_hi","ratio_ols_p","ratio_rtecv_med","ratio_rtecv_lo","ratio_rtecv_hi","ratio_rtecv_p","boundary_hit_frac","median_k","median_g","ok_rate","pmm3_conv_rate","est_version","phase","g_mode","reps","test_n","B_boot","delta_main","seed_base","generated"
"n100_p12_rho0.90_tn1.5",100,12,0.9,"tn1.5","PMM3",0.0394139657785871,0.543408432695657,0.00123476229936669,0.543408432695657,0.544643194995023,0.0866666666666667,NA,0.321560316112025,1.05322296405393,0.780827144945288,0.75009972861836,0.819676067828862,2.68997663761351e-36,5.34084781837215,4.55914027296677,6.11221887204252,3.20921304089311e-46,NA,NA,NA,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_tn1.5",100,12,0.9,"tn1.5","MLE_TN",0.0422878650350157,0.587839439812437,0.00143361933605206,0.587839439812437,0.589273059148489,0.0891666666666667,NA,0.335103685116944,1.05698680220155,0.798954057248366,0.760379633969832,0.875924966066639,5.48738219009786e-08,5.13265231777582,4.44649379521464,6.18217904368585,2.94149581768499e-41,NA,NA,NA,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_tn1.5",100,12,0.9,"tn1.5","RTE_CV",0.00693615068318686,0.185807511038555,0.00178249549951052,0.185807511038555,0.187590006538065,0.0202777777777778,NA,0.251772487761496,1.03095213538444,0.136373868445231,0.120206716314787,0.155285289359271,6.11413685930444e-51,1,1,1,NA,0.846666666666667,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_tn1.5",100,12,0.9,"tn1.5","RTE_Stable",0.00450465448767813,0.0754449211654997,0.00326589158178349,0.0754449211654997,0.0787108127472832,0.00333333333333333,NA,0.246207001251484,1.0286107847371,0.0964773567435599,0.0899333517050586,0.106829648906158,6.11413685930444e-51,0.57126217602707,0.447896433666725,0.70172413845196,1.67311295787316e-32,0.97,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_tn1.5",100,12,0.9,"tn1.5","PMM3_RTE_CV",0.00610251306700075,0.165257680719742,0.00164086003444017,0.165257680719742,0.166898540754182,0.0152777777777778,NA,0.225093005651913,1.02662078313758,0.114709101307854,0.104326411320408,0.146051265127938,6.17575066730253e-51,0.842628143880432,0.822478530118735,0.868589364757063,4.46773267699325e-10,0.863333333333333,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_tn1.5",100,12,0.9,"tn1.5","PMM3_RTE_Stable",0.00345481799409139,0.0610556379283705,0.0031056205520964,0.0610556379283705,0.0641612584804669,0.00277777777777778,NA,0.22415559125556,1.0255208780246,0.0737902363351736,0.0687037829198303,0.0791367157674613,6.11413685930444e-51,0.465907006888641,0.401720020106134,0.579330669054077,2.80793994013433e-46,0.956666666666667,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_tn1.5",100,12,0.9,"tn1.5","RTE_Oracle",0.00200482490120391,0.0155535067001137,0.00954643381376969,0.0155535067001137,0.0250999405138834,0,NA,0.32777977053203,1.05264734242515,0.0361367363090022,0.034687554803664,0.039185755922538,6.11413685930444e-51,0.263145769900942,0.231254414423665,0.293727680932086,4.7542302588117e-45,0.993333333333333,100,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_tn1.5",100,12,0.9,"tn1.5","PMM3_RTE_Oracle",0.00180629462527942,0.0134097827849467,0.00911662062430742,0.0134097827849467,0.0225264034092542,0,NA,0.318232761740968,1.05037757713142,0.0326518640039368,0.0308996507346042,0.034620893517588,6.11413685930444e-51,0.226039303559333,0.196271564002583,0.255559868474502,1.35331036180236e-49,0.996666666666667,100,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_uniform",100,12,0.9,"uniform","OLS",0.0522372428002986,0.659665453991122,0.00138409594896594,0.659665453991122,0.661049549940088,0.106388888888889,NA,0.376863769535444,1.06736648921768,1,1,1,NA,7.7486681744276,7.11318482500312,8.13007479451469,6.11413685930444e-51,NA,NA,NA,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_uniform",100,12,0.9,"uniform","PMM3",0.027428009751452,0.371854908710221,0.000814019156953956,0.371854908710221,0.372668927867175,0.0494444444444444,NA,0.271691327297247,1.03816885773308,0.551558016858591,0.535976465269113,0.570031662223791,5.93649624229783e-49,3.8284361205063,3.3071448678371,4.27910904735306,3.06183531643517e-33,NA,NA,NA,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_uniform",100,12,0.9,"uniform","MLE_TN",0.0440218523743898,0.575409970950402,0.00121518401788921,0.575409970950402,0.576625154968291,0.0919444444444444,NA,0.347962845889529,1.05982795490096,0.840220907449204,0.773373312004531,0.933056550570345,4.48682110313349e-07,5.83689096317639,5.01754132036638,6.45279197831632,3.54141032685092e-42,NA,NA,NA,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_uniform",100,12,0.9,"uniform","RTE_CV",0.00697263867433746,0.16822687985581,0.00176581088275133,0.16822687985581,0.169992690738561,0.0152777777777778,NA,0.236190476557929,1.0287061740846,0.129056070014017,0.12300059051492,0.139291658713327,6.11413685930444e-51,1,1,1,NA,0.826666666666667,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_uniform",100,12,0.9,"uniform","RTE_Stable",0.00432715597228205,0.0724163024445369,0.00302626446737012,0.0724163024445369,0.075442566911907,0.005,NA,0.231126441645867,1.02756845141291,0.100935107202574,0.0936287293837144,0.108127041706571,6.11413685930444e-51,0.551760190247931,0.47689082849696,0.66005746644892,2.22423800522215e-35,0.956666666666667,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_uniform",100,12,0.9,"uniform","PMM3_RTE_CV",0.00484925982356503,0.116944039836307,0.00162195315617141,0.116944039836307,0.118565992992478,0.00916666666666667,NA,0.194581744715708,1.02093507718776,0.104903842540675,0.0866482280106733,0.127511203867999,6.11413685930444e-51,0.686070763462035,0.630491594798067,0.738170108889693,6.06835266071805e-19,0.836666666666667,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_uniform",100,12,0.9,"uniform","PMM3_RTE_Stable",0.00255457319217642,0.0452267837109646,0.00282356205351797,0.0452267837109646,0.0480503457644826,0.00138888888888889,NA,0.189659458595132,1.02001514002831,0.0570145993951482,0.0525345617942695,0.0607653393522704,6.11413685930444e-51,0.386651152367064,0.353089141955911,0.427298189839892,1.69877952265377e-49,0.976666666666667,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_uniform",100,12,0.9,"uniform","RTE_Oracle",0.00194806538738259,0.0152952836971338,0.00884416668291469,0.0152952836971338,0.0241394503800485,0,NA,0.313231371874992,1.04781374754752,0.0355718971032854,0.0339036350305202,0.0382085352344163,6.11413685930444e-51,0.278819849278634,0.247404069759913,0.29611302799393,8.67957716847494e-47,0.996666666666667,100,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.90_uniform",100,12,0.9,"uniform","PMM3_RTE_Oracle",0.00150119415529239,0.0113017051970819,0.00780592231453598,0.0113017051970819,0.0191076275116179,0,NA,0.292565506835471,1.0422783659391,0.0274152432098543,0.0257136588080726,0.0303517532890001,6.11413685930444e-51,0.203646572545487,0.179901885328384,0.232289355488686,1.25712207072224e-50,0.99,100,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_normal",100,12,0.99,"normal","OLS",0.503758963227571,6.53915763463819,0.0102221039113328,6.53915763463819,6.54937973854952,0.351111111111111,NA,0.378518630091373,1.07057297427287,1,1,1,NA,81.8474254418059,61.9363850614252,98.9265242422898,6.11413685930444e-51,NA,NA,NA,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_normal",100,12,0.99,"normal","PMM3",0.518982678508873,6.76254785769323,0.00971236177770728,6.76254785769323,6.77226021947093,0.345277777777778,NA,0.38386061876679,1.07194723942942,1.00824500498247,1.0050116991484,1.01427413304256,5.69900749706734e-05,86.7482464893952,64.2185542700454,100.272543853018,7.32299378289563e-51,NA,NA,NA,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_normal",100,12,0.99,"normal","MLE_TN",0.613565435338871,8.4262391938972,0.0168699452247951,8.4262391938972,8.443109139122,0.364316239316239,NA,0.41835022927148,1.08503386698191,1.03181756590397,1.00936109142571,1.06635800036422,1.49901642247292e-16,100.086750301783,79.911186340091,128.432937803098,4.64814064453406e-40,NA,NA,NA,0.78,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_normal",100,12,0.99,"normal","RTE_CV",0.00549922945117573,1.02373729686898,0.00226712961500683,1.02373729686898,1.02600442648398,0.0741666666666667,NA,0.184345058496182,1.01933324136283,0.0122187004271304,0.0101665829643197,0.016142861673628,6.11413685930444e-51,1,1,1,NA,0.82,10,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_normal",100,12,0.99,"normal","RTE_Stable",0.000903618403674613,0.170423585898582,0.00201672020402572,0.170423585898582,0.172440306102608,0.0147222222222222,NA,0.195908785365331,1.02081016845254,0.00193630911312113,0.00167860407187417,0.00215292191452412,6.11413685930444e-51,0.17754018860644,0.154674155090956,0.195685917849389,2.6052837102935e-43,0.923333333333333,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_normal",100,12,0.99,"normal","PMM3_RTE_CV",0.00688861987554943,1.07001642477482,0.0019097501551077,1.07001642477482,1.07192617492993,0.0780555555555556,NA,0.184076509100501,1.01970109940872,0.0154929331485825,0.011909170095641,0.020295021571407,7.47120729422386e-51,1.00632355207487,1.00212000099654,1.01232833250514,0.0123003303487625,0.796666666666667,10,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_normal",100,12,0.99,"normal","PMM3_RTE_Stable",0.000916005965383306,0.148979647595483,0.00207040064935865,0.148979647595483,0.151050048244842,0.0141666666666667,NA,0.201104800024673,1.02134393983486,0.00196650212534993,0.00169987523508321,0.00220743182109341,6.11413685930444e-51,0.171015387020293,0.150846322111907,0.198144622874746,2.30803973011549e-44,0.906666666666667,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_normal",100,12,0.99,"normal","RTE_Oracle",0.000709023385519149,0.00753834931451607,0.0015391089333267,0.00753834931451607,0.00907745824784278,0,NA,0.172610378964451,1.01621029105848,0.00144519563493651,0.00135100405399388,0.00155637502626006,6.11413685930444e-51,0.130112800816106,0.0660860238714883,0.150029240022121,1.72762114620695e-43,1,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_normal",100,12,0.99,"normal","PMM3_RTE_Oracle",0.000727043336315027,0.00778811681310785,0.00155120039002191,0.00778811681310785,0.00933931720312976,0,NA,0.176993643518129,1.01692215697213,0.00146307842617997,0.00138035282558,0.00159158118925622,6.11413685930444e-51,0.128901982296606,0.0493639901267536,0.156976962916012,3.32262286672447e-48,1,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_tn1.5",100,12,0.99,"tn1.5","OLS",0.491424974935278,6.31153458052594,0.0211034202732002,6.31153458052594,6.33263800079914,0.348333333333333,NA,0.367920569630116,1.06687484499441,1,1,1,NA,78.203610723657,57.8484033160149,100.99186624754,6.11413685930444e-51,NA,NA,NA,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_tn1.5",100,12,0.99,"tn1.5","PMM3",0.369101759733575,4.90341158108239,0.0130732682119654,4.90341158108239,4.91648484929435,0.330555555555556,NA,0.323130017326925,1.05152826132562,0.772607325224484,0.752476014624069,0.801258472468943,7.80796514821763e-36,59.377385000409,40.0931986047988,75.0285241714518,3.00191136002293e-46,NA,NA,NA,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_tn1.5",100,12,0.99,"tn1.5","MLE_TN",0.38646514491574,5.34159844278263,0.0139436165058737,5.34159844278263,5.35554205928851,0.325555555555556,NA,0.329475586452411,1.05266395989763,0.819905402038072,0.775960247109627,0.898366403508206,2.05070331174855e-07,61.5578260038178,31.8697830745334,88.9900007273467,1.39682441942347e-42,NA,NA,NA,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_tn1.5",100,12,0.99,"tn1.5","RTE_CV",0.00603081494605736,1.14871701626573,0.0039583994328849,1.14871701626573,1.15267541569861,0.0819444444444444,NA,0.178421332268946,1.01840760983335,0.0127883792284582,0.00989436136372272,0.0173971605966287,6.11413685930444e-51,1,1,1,NA,0.756666666666667,10,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_tn1.5",100,12,0.99,"tn1.5","RTE_Stable",0.00082981736951947,0.147618128343117,0.00191375326238267,0.147618128343117,0.1495318816055,0.0163888888888889,NA,0.179556231210711,1.01748958311674,0.00171975039105336,0.00157591636723711,0.00191879156203634,6.11413685930444e-51,0.165746308728066,0.146644655714591,0.193914910724747,3.83965790646112e-43,0.896666666666667,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_tn1.5",100,12,0.99,"tn1.5","PMM3_RTE_CV",0.0052179237304855,0.977998744230513,0.00220735464986295,0.977998744230513,0.980206098880376,0.0788888888888889,NA,0.169422098477606,1.0162063244567,0.0101967830026685,0.00867224082808253,0.0155172279941965,7.32299378289563e-51,0.85026609750746,0.815039452005475,0.881567758551539,1.57875927507436e-06,0.8,10,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_tn1.5",100,12,0.99,"tn1.5","PMM3_RTE_Stable",0.000685038629399533,0.142421197568061,0.00172521345196963,0.142421197568061,0.144146411020031,0.0158333333333333,NA,0.166748733911009,1.01614115796559,0.00154522585658219,0.0013654408710845,0.00168836507815279,6.11413685930444e-51,0.133685286569134,0.11498506178343,0.173234173220904,5.62938217434181e-46,0.893333333333333,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_tn1.5",100,12,0.99,"tn1.5","RTE_Oracle",0.000673429635028899,0.00746623449140838,0.00118698350155092,0.00746623449140838,0.0086532179929593,0,NA,0.155339158249352,1.01372691953594,0.00142050820860622,0.00134846359080929,0.00148690952359005,6.11413685930444e-51,0.123571809187097,0.0700717284728143,0.14354244648844,2.40404127425104e-43,1,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_tn1.5",100,12,0.99,"tn1.5","PMM3_RTE_Oracle",0.000538226704116615,0.0062303939646544,0.000997687491350712,0.0062303939646544,0.00722808145600511,0,NA,0.142877575870447,1.0121300074996,0.00112259028766157,0.00104143692626871,0.00118330708920007,6.11413685930444e-51,0.0931478040267228,0.0604669355990889,0.114761926208067,5.65818597036581e-50,1,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_uniform",100,12,0.99,"uniform","OLS",0.501148550412355,6.33550798131534,0.0133927156769507,6.33550798131534,6.34890069699229,0.350277777777778,NA,0.371912873084503,1.06668867773319,1,1,1,NA,76.2742579835498,61.7011943258831,96.5863628104551,6.11413685930444e-51,NA,NA,NA,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_uniform",100,12,0.99,"uniform","PMM3",0.283465096495788,3.88332275374348,0.00674436806908205,3.88332275374348,3.89006712181256,0.303055555555556,NA,0.279922791298094,1.03986912688797,0.605248339923534,0.567644905013176,0.637064305197235,7.29366281794861e-45,44.9792281694999,33.9128534497256,56.6079404584833,1.76231104657216e-40,NA,NA,NA,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_uniform",100,12,0.99,"uniform","MLE_TN",0.428868906876291,5.89111155684157,0.0120042027352441,5.89111155684157,5.90311575957681,0.340555555555556,NA,0.345328608976407,1.0569739766393,0.901209291598191,0.833352343759983,0.938946310997786,0.000706099345245208,69.3501272283315,48.8877045952744,93.1346712397369,8.31134741572438e-46,NA,NA,NA,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_uniform",100,12,0.99,"uniform","RTE_CV",0.00587785560454716,1.13488118125687,0.00442585398917336,1.13488118125687,1.13930703524604,0.0844444444444444,NA,0.18218508363587,1.01880865310228,0.0131112944923433,0.0103542738460125,0.0161242870934599,6.11413685930444e-51,1,1,1,NA,0.786666666666667,10,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_uniform",100,12,0.99,"uniform","RTE_Stable",0.000842401195720952,0.176165622076984,0.00208414189712282,0.176165622076984,0.178249763974107,0.015,NA,0.184994907671444,1.01851880509871,0.00182916575602134,0.00169736884136578,0.00202417503430184,6.11413685930444e-51,0.160658065130194,0.143954117068131,0.179518441635341,1.34923242842527e-43,0.886666666666667,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_uniform",100,12,0.99,"uniform","PMM3_RTE_CV",0.00414242045300272,0.820596492848497,0.00200769199594404,0.820596492848497,0.822604184844442,0.0669444444444444,NA,0.15304000799099,1.01398610867559,0.00958872014817967,0.00729033214563897,0.0151232702162794,6.17575066730253e-51,0.713705163579359,0.651239007995101,0.773266693093587,1.33614939767457e-07,0.783333333333333,10,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_uniform",100,12,0.99,"uniform","PMM3_RTE_Stable",0.000645600537213865,0.129516304977573,0.00195540166236613,0.129516304977573,0.131471706639939,0.0127777777777778,NA,0.16102322091655,1.01480326480519,0.00136278175133873,0.00123062659403822,0.00145072832754025,6.11413685930444e-51,0.131666275206869,0.0995626327526138,0.168259940464501,5.40613515702479e-48,0.916666666666667,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_uniform",100,12,0.99,"uniform","RTE_Oracle",0.000704518664859611,0.00749258893917403,0.00132425446379289,0.00749258893917403,0.00881684340296692,0,NA,0.161542322546212,1.01370047671165,0.0014852557251347,0.001391890331579,0.00157950150231549,6.11413685930444e-51,0.133092640854336,0.0820112051038301,0.151154314336835,2.30786556107174e-44,1,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p12_rho0.99_uniform",100,12,0.99,"uniform","PMM3_RTE_Oracle",0.000483215982512484,0.00516107569138384,0.00109715961235795,0.00516107569138384,0.00625823530374179,0,NA,0.143256424956502,1.01065413097458,0.00104241493458221,0.00098780181967187,0.00112045186975471,6.11413685930444e-51,0.0835872939478726,0.0568286407146764,0.111234922784552,7.47032870107473e-50,1,31.6227766016838,0,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
"n100_p4_rho0.90_normal",100,4,0.9,"normal","OLS",0.0325479709120777,0.160871452822574,0.000438701971476248,0.160871452822574,0.16131015479405,0.00666666666666667,NA,0.209379404829886,1.02190334893213,1,1,1,NA,2.02578613648354,1.64117800235561,2.27608071997627,1.10479216975351e-45,NA,NA,NA,1,1,"0.5.0-pmmrte","final","deployable",300,5000,150,0.03,20260612,"2026-06-27 12:02:54 EEST"
