"scenario_id","n","p","rho","error","method","median_beta_mse","trace_var_slope","bias2","variance","emse","sign_flip_rate","rank_kendall","median_signal_rmse","median_test_rmse","ratio_ols_med","ratio_ols_lo","ratio_ols_hi","ratio_ols_p","ratio_rtecv_med","ratio_rtecv_lo","ratio_rtecv_hi","ratio_rtecv_p","boundary_hit_frac","median_k","median_g","ok_rate","pmm3_conv_rate","est_version","phase","g_mode","reps","test_n","B_boot","delta_main","seed_base","generated"
"n100_p12_rho0.90_exponential",100,12,0.9,"exponential","RTE_Oracle",0.0019634096096759,0.0159373495905161,0.00885162284990766,0.0159373495905161,0.0247889724404238,0,NA,0.318894943578828,1.05033905133838,0.037101899132961,0.03561661855057,0.0381876255601729,3.33085578663341e-165,0.273810395433673,0.249138720475102,0.293352784446345,3.4357073230433e-151,0.993,100,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_exponential",100,12,0.9,"exponential","PMM2_RTE_Oracle",0.00159201368874196,0.19931211889683,0.0123539695471184,0.19931211889683,0.211666088443948,0.00266666666666667,NA,0.30820850376164,1.04777472312035,0.0319293247414992,0.030600956464906,0.0338028339256451,2.44174157470852e-159,0.236795145809597,0.217651344495496,0.252900595939746,1.00530684004384e-130,0.99,100,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_gamma2",100,12,0.9,"gamma2","OLS",0.0513375154162682,0.684550443000756,0.000707634180992888,0.684550443000756,0.685258077181748,0.109,NA,0.375422574533325,1.0689813686002,1,1,1,NA,7.21480828822477,6.76449100688705,7.59040965143264,3.33085578663341e-165,NA,NA,NA,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_gamma2",100,12,0.9,"gamma2","PMM2",0.0365006206076252,1.29021244430061,0.00174747472658511,1.29021244430061,1.2919599190272,0.0766666666666667,NA,0.316245419852256,1.04995044756513,0.701505065562333,0.672104576126634,0.727572855897153,1.47892777980546e-63,4.58290035871221,4.09842902800251,4.92002383937659,1.59596417526374e-121,NA,NA,NA,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_gamma2",100,12,0.9,"gamma2","Ridge_CV",0.00758081473443696,0.199977193550776,0.00143253760952949,0.199977193550776,0.201409731160306,0.0223333333333333,NA,0.249173427385186,1.03198199355203,0.142396785531301,0.136446442444547,0.149190774863708,3.33085578663341e-165,1.10022273794781,1.09722139106262,1.10309010204814,9.41636084208696e-46,NA,31.6227766016838,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_gamma2",100,12,0.9,"gamma2","Ridge_Stable",0.00500698144449574,0.0934545026097351,0.00270631487592902,0.0934545026097351,0.0961608174856641,0.00625,NA,0.235186069432687,1.02970758877664,0.11298404843269,0.108792805433222,0.115926303287575,3.33085578663341e-165,0.66711735860447,0.60997059000582,0.730574274797131,6.05439124990458e-74,NA,31.6227766016838,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_gamma2",100,12,0.9,"gamma2","PMM2_Ridge_CV",0.00591936752112876,0.178356262252278,0.00141149492085566,0.178356262252278,0.179767757173134,0.0174166666666667,NA,0.231189512319554,1.02800593654914,0.12631779382238,0.11496314224028,0.139429295746839,4.29214414169154e-152,0.796006264481768,0.767306756248945,0.833673394380025,3.50728734571586e-15,NA,31.6227766016838,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_gamma2",100,12,0.9,"gamma2","PMM2_Ridge_Stable",0.00363353873044373,0.091262542296047,0.00286676207427743,0.091262542296047,0.0941293043703244,0.006,NA,0.224933880363206,1.02772168492712,0.0769700688076156,0.0733962082258467,0.0816044545855475,8.14782142503031e-160,0.517539759352999,0.476284833427925,0.550019066018985,1.60459815283009e-95,NA,31.6227766016838,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_gamma2",100,12,0.9,"gamma2","RTE_CV",0.00742289622984522,0.193252275068668,0.00145235665281698,0.193252275068668,0.194704631721485,0.0215833333333333,NA,0.248139443645741,1.03149852115762,0.1386038226989,0.131765934316608,0.147839657286941,3.33085578663341e-165,1,1,1,NA,0.844,31.6227766016838,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_gamma2",100,12,0.9,"gamma2","RTE_Stable",0.00442795237079579,0.0783817079853123,0.00289653472386973,0.0783817079853123,0.0812782427091821,0.00433333333333333,NA,0.231918846458116,1.02876998776355,0.100893506197474,0.0973947951424855,0.103665336032207,3.33085578663341e-165,0.560229543321202,0.487010134946226,0.610143113781993,1.07647207250058e-108,0.96,31.6227766016838,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_gamma2",100,12,0.9,"gamma2","PMM2_RTE_CV",0.0057945271424145,0.182598947988004,0.00141692909575255,0.182598947988004,0.184015877083757,0.017,NA,0.228296564912199,1.02744846094929,0.125167424352143,0.112578352325299,0.137377059960671,6.1867352746516e-152,0.790405026433425,0.745627328169104,0.818970192595213,1.87748312920176e-16,0.812,31.6227766016838,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_gamma2",100,12,0.9,"gamma2","PMM2_RTE_Stable",0.0032259725750216,0.0768110363258283,0.00310900812325963,0.0768110363258283,0.079920044449088,0.00483333333333333,NA,0.224870577006168,1.02771226393549,0.0697799557034975,0.0653001101128228,0.0726988545153237,1.27648081126726e-160,0.454498178277562,0.419178570014849,0.485367926043655,3.75384026408829e-113,0.954,31.6227766016838,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_gamma2",100,12,0.9,"gamma2","RTE_Oracle",0.00192086275522045,0.0159336669499363,0.00880471377144441,0.0159336669499363,0.0247383807213807,0,NA,0.314738073697785,1.04934919784736,0.0365413890169877,0.035106153588305,0.0379933330384926,3.33085578663341e-165,0.258274856860234,0.239459172751144,0.276804012376173,4.65990668390547e-149,0.997,100,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_gamma2",100,12,0.9,"gamma2","PMM2_RTE_Oracle",0.00166791345218915,0.0199107377755241,0.00900778913448498,0.0199107377755241,0.0289185269100091,0.001,NA,0.313141728512754,1.04801303576813,0.0326965394679929,0.0311511695027609,0.0341135938548365,1.70845691422172e-162,0.224355662478934,0.205720922452491,0.245557318105105,2.79882743372077e-151,0.995,100,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_lognormal",100,12,0.9,"lognormal","OLS",0.0500505500104007,0.676591454121797,0.000568648253880662,0.676591454121797,0.677160102375678,0.107833333333333,NA,0.366198713281866,1.06721687285901,1,1,1,NA,6.88226281535065,6.40854377493504,7.14231918077267,3.33085578663341e-165,NA,NA,NA,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_lognormal",100,12,0.9,"lognormal","PMM2",0.0343632761789212,1.0889801163115,0.0010519223233686,1.0889801163115,1.09003203863487,0.0740833333333333,NA,0.310968452370473,1.04985301212767,0.684570487092617,0.666424494138997,0.702180913937438,2.43914420244937e-66,4.35420928735947,3.91496310209966,4.72295424810681,8.96963733062738e-112,NA,NA,NA,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_lognormal",100,12,0.9,"lognormal","Ridge_CV",0.00761420961202681,0.19096768489425,0.00139020843655569,0.19096768489425,0.192357893330805,0.0215833333333333,NA,0.247669972414791,1.03361536245661,0.140515127424007,0.134936548538203,0.14699218911148,3.33085578663341e-165,1.0972121657238,1.09260189664686,1.10098773885947,1.1855162367155e-25,NA,31.6227766016838,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_lognormal",100,12,0.9,"lognormal","Ridge_Stable",0.00478157570627664,0.0922655935553233,0.00276674890775027,0.0922655935553233,0.0950323424630736,0.00566666666666667,NA,0.238555617157764,1.03152203264918,0.114628053670153,0.111041705780286,0.117379459705338,3.33085578663341e-165,0.660926649752101,0.627328970092854,0.689590328463174,6.53834426979569e-78,NA,31.6227766016838,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_lognormal",100,12,0.9,"lognormal","PMM2_Ridge_CV",0.0059095031070455,0.205461411742174,0.00159009266008095,0.205461411742174,0.207051504402255,0.0158333333333333,NA,0.226440405538054,1.02871753106916,0.129909163026104,0.116037587355151,0.147304756119352,2.20238738321692e-154,0.768847234576034,0.729533864476831,0.806348852888405,4.11346297377903e-18,NA,31.6227766016838,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_lognormal",100,12,0.9,"lognormal","PMM2_Ridge_Stable",0.00342485342712898,0.105052891745751,0.00313526402571515,0.105052891745751,0.108188155771466,0.00525,NA,0.225806211309634,1.02878661579904,0.0738168733868458,0.0702876486586827,0.0773402926734812,3.42695334803639e-159,0.501976518094683,0.465808900459534,0.538333492506968,2.92081385284004e-99,NA,31.6227766016838,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_lognormal",100,12,0.9,"lognormal","RTE_CV",0.00764589564500084,0.187999421868944,0.00135217457456011,0.187999421868944,0.189351596443504,0.02075,NA,0.245255354358346,1.03351969597731,0.145301056985914,0.139836199104091,0.156056553298446,3.33085578663341e-165,1,1,1,NA,0.859,31.6227766016838,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_lognormal",100,12,0.9,"lognormal","RTE_Stable",0.00423731403770968,0.0777695294830916,0.00299234380795545,0.0777695294830916,0.0807618732910471,0.00425,NA,0.234002904194438,1.03122425435286,0.102050036816649,0.0984400004642867,0.10510004608273,3.33085578663341e-165,0.562506976366563,0.505140032127757,0.598217185095006,7.66502600860015e-111,0.958,31.6227766016838,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_lognormal",100,12,0.9,"lognormal","PMM2_RTE_CV",0.00607531174439764,0.196024351473819,0.00157592655651214,0.196024351473819,0.197600278030331,0.015,NA,0.222716064267306,1.02836578123403,0.128493348259389,0.113432864318826,0.140568092420395,6.92194762212228e-154,0.740005683402729,0.718264798350254,0.782883200547213,5.66874481704096e-21,0.824,31.6227766016838,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_lognormal",100,12,0.9,"lognormal","PMM2_RTE_Stable",0.00309702532484306,0.0908071775257344,0.00337315768004752,0.0908071775257344,0.0941803352057819,0.00458333333333333,NA,0.224017635836897,1.0287452845981,0.0669935008540729,0.063661933530609,0.0708740882517771,1.29127271761538e-159,0.429165107223853,0.399955820388039,0.476229960158454,5.16862391208152e-111,0.965,31.6227766016838,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_lognormal",100,12,0.9,"lognormal","RTE_Oracle",0.0019448248496779,0.0161491706562858,0.00893181687358496,0.0161491706562858,0.0250809875298708,0,NA,0.316047142049929,1.05175638043551,0.0373771835257393,0.0361736588333802,0.0381097735240788,3.33085578663341e-165,0.260807384874631,0.235526957539676,0.282729089062806,1.41710391925389e-148,0.994,100,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_lognormal",100,12,0.9,"lognormal","PMM2_RTE_Oracle",0.00166447802935374,0.0245139815190782,0.00928662128900448,0.0245139815190782,0.0338006028080827,0.00125,NA,0.311338831675236,1.04908441947474,0.0330351322459666,0.0319638776502298,0.0348224262941034,1.02967319728028e-162,0.217878585567296,0.196735823578752,0.234742580084814,9.49561210058795e-142,0.994,100,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_normal",100,12,0.9,"normal","OLS",0.0503444734936273,0.669885447787647,0.00063469911185914,0.669885447787647,0.670520146899506,0.112333333333333,NA,0.373486761770485,1.06821342005419,1,1,1,NA,6.9071197164271,6.36597160906623,7.30999667674487,3.33085578663341e-165,NA,NA,NA,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_normal",100,12,0.9,"normal","PMM2",0.0520232548666858,0.682952332255335,0.000617196188327251,0.682952332255335,0.683569528443662,0.114083333333333,NA,0.376828487556439,1.06993284949744,1.00391457912955,1.0010505104103,1.00717239470007,1.27134010452937e-07,7.09669016126434,6.52057675970649,7.46646778164286,2.24671822015228e-162,NA,NA,NA,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_normal",100,12,0.9,"normal","Ridge_CV",0.00786115003340384,0.208551409001018,0.00132010436730648,0.208551409001018,0.209871513368324,0.02475,NA,0.252263953755703,1.03088139977875,0.143378223516545,0.137679560247314,0.150921734114631,3.33085578663341e-165,1.0971144770561,1.09315453792087,1.1007365921994,6.23595667751045e-27,NA,31.6227766016838,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_normal",100,12,0.9,"normal","Ridge_Stable",0.00495402529743498,0.0978955941088994,0.00259738351741972,0.0978955941088994,0.100492977626319,0.00683333333333333,NA,0.246568150106406,1.0292806360574,0.115760713978059,0.111747955204301,0.119242196501323,3.33085578663341e-165,0.59284690651941,0.46336906545103,0.63385390736996,1.37677866745584e-85,NA,31.6227766016838,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_normal",100,12,0.9,"normal","PMM2_Ridge_CV",0.0079095704702147,0.205185480609155,0.00132297725795134,0.205185480609155,0.206508457867106,0.0234166666666667,NA,0.252446072962302,1.03097961567764,0.147825861531099,0.139905106892547,0.158296321312121,9.83361884197077e-164,1.08889180228569,1.0810755291542,1.09601120859501,1.16799568064938e-15,NA,31.6227766016838,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_normal",100,12,0.9,"normal","PMM2_Ridge_Stable",0.00511360869799052,0.0971632022125491,0.00258409670882369,0.0971632022125491,0.0997472989213728,0.00675,NA,0.244868639202039,1.02942136567745,0.1147700774902,0.110144743919599,0.118662239939997,3.33085578663341e-165,0.597571549580421,0.509249316008898,0.655757944454704,1.03139004165675e-83,NA,31.6227766016838,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_normal",100,12,0.9,"normal","RTE_CV",0.00800564791340027,0.206703255278034,0.00130148831922204,0.206703255278034,0.208004743597256,0.02425,NA,0.249033699330495,1.03053621768855,0.144778282280147,0.1366713889325,0.15723395810761,3.33085578663341e-165,1,1,1,NA,0.841,31.6227766016838,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_normal",100,12,0.9,"normal","RTE_Stable",0.00440235236666205,0.0816987730544848,0.00280341305096249,0.0816987730544848,0.0845021861054473,0.00416666666666667,NA,0.242402799886847,1.02857995399056,0.103172541109118,0.0992043755450556,0.106554522542584,3.33085578663341e-165,0.447299521916362,0.410526081794395,0.529284857088825,2.79513519096048e-113,0.955,31.6227766016838,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_normal",100,12,0.9,"normal","PMM2_RTE_CV",0.00785077805871711,0.199538257240935,0.00133678792260708,0.199538257240935,0.200875045163542,0.02225,NA,0.249163017396843,1.03119033579495,0.151108878566436,0.139402803394093,0.160469745373941,6.27974024785142e-164,1.00130970229031,0.999711519716691,1.0042928948822,0.514534093049272,0.839,31.6227766016838,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_normal",100,12,0.9,"normal","PMM2_RTE_Stable",0.00455040570426016,0.0809741068357916,0.00278269486796811,0.0809741068357916,0.0837568017037597,0.00408333333333333,NA,0.240288933260672,1.02888264732803,0.102437670230237,0.0988407417066603,0.106096400536327,3.33085578663341e-165,0.464650391762227,0.430737964293527,0.516196259662986,2.73242863319731e-119,0.947,31.6227766016838,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_normal",100,12,0.9,"normal","RTE_Oracle",0.00197020816082346,0.0163608347571157,0.0087399454436912,0.0163608347571157,0.0251007802008069,0,NA,0.320721747798816,1.05099976609613,0.0375692928190712,0.0365646344280667,0.038407536383696,3.33085578663341e-165,0.257079744931892,0.235486230300412,0.273151190969348,4.65990668390547e-149,0.996,100,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.90_normal",100,12,0.9,"normal","PMM2_RTE_Oracle",0.00198897347440666,0.0165155646016821,0.00880844769021777,0.0165155646016821,0.0253240122918999,0,NA,0.32401167361046,1.05186087301037,0.0378079348021644,0.0369084230421766,0.038925064796354,3.33085578663341e-165,0.257795282580882,0.236616974927411,0.275295899390571,1.49328220175708e-160,0.998,100,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.99_exponential",100,12,0.99,"exponential","OLS",0.484886535208431,6.43732277673662,0.00962897936419319,6.43732277673662,6.44695175610081,0.342666666666667,NA,0.369086178595428,1.06855450332202,1,1,1,NA,64.4987334898945,50.7086663906822,70.2297142870112,3.33085578663341e-165,NA,NA,NA,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.99_exponential",100,12,0.99,"exponential","PMM2",0.303943277211777,94.8270571878844,0.0707650557578411,94.8270571878844,94.8978222436422,0.312833333333333,NA,0.302615816187144,1.04684817380433,0.64369038530022,0.611641430039441,0.666702331549899,3.58412184049369e-41,39.0252863752201,33.1269366172246,47.1603092319817,9.69629716651457e-107,NA,NA,NA,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.99_exponential",100,12,0.99,"exponential","Ridge_CV",0.0100695332045055,1.36527309598419,0.00108531248338828,1.36527309598419,1.36635840846758,0.0906666666666667,NA,0.193885816150385,1.02346082708846,0.0235374767991349,0.0221829210283472,0.0257504219854892,3.33085578663341e-165,1.07075529561133,1.01845005064131,1.14045959359837,0.0168409044596703,NA,10,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.99_exponential",100,12,0.99,"exponential","Ridge_Stable",0.00151768435818693,0.326657328006929,0.00173097646088815,0.326657328006929,0.328388304467817,0.0243333333333333,NA,0.187601176525448,1.01995778462027,0.00351016467735285,0.00328109644324085,0.00363024974204801,3.33085578663341e-165,0.306795467459177,0.297089843317029,0.321703223448706,3.44619862928933e-132,NA,31.6227766016838,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.99_exponential",100,12,0.99,"exponential","PMM2_Ridge_CV",0.00719731580623259,2.67318610428815,0.00386662203839282,2.67318610428815,2.67705272632654,0.0793333333333333,NA,0.184375276049069,1.02113341971305,0.0159130078042409,0.0139627935793204,0.0200373902162674,2.6468758389999e-145,0.837860419326868,0.761486303323023,0.940738789221269,0.000584026727968356,NA,10,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.99_exponential",100,12,0.99,"exponential","PMM2_Ridge_Stable",0.00106687071118934,0.460852267895285,0.00277777466060341,0.460852267895285,0.463630042555889,0.0245833333333333,NA,0.192238539753508,1.02225092232201,0.00259693689898358,0.0023371865418811,0.00292733167562987,5.75530201292316e-159,0.232401973693116,0.182393801052372,0.262847719704548,1.3873793427e-80,NA,31.6227766016838,1,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
"n100_p12_rho0.99_exponential",100,12,0.99,"exponential","RTE_CV",0.00737759373824227,1.32250670547773,0.00108200772657073,1.32250670547773,1.3235887132043,0.0895,NA,0.19340679650519,1.02303499146063,0.0155041832466539,0.0142248324215163,0.019981794241885,3.33085578663341e-165,1,1,1,NA,0.748,10,0,1,NA,"0.5.0-pmmrte","final","deployable",1000,5000,150,0.03,20260612,"2026-06-27 10:00:25 EEST"
